date,username,tweet,location
Fri Jul 21 09:21:51 +0000 2023,AbdulRumansyah,"@Rndrian3010 @aniesbaswedan Indonesia adalah negara yang religius, salah kalau agama disingkirkan dari politik.....(Ganjar Pr) https://t.co/FomwiLM1vG",RIAU
Fri Jul 21 09:17:16 +0000 2023,AbdulRumansyah,@aniesbaswedan Amin.... semoga Bapak Anies Baswedan selalu sehat dan kuat https://t.co/1mc3EEPh4l,RIAU
Fri Jul 21 04:41:28 +0000 2023,kabarriaucom,"Ketika Bacapres tidak Percaya Diri, Berharap Cawe Cawe Jokowi https://t.co/knSNTPzXjs @KornasSamawi @jokowi @aniesbaswedan @prabowo @ganjarpranowo",RIAU
