date,username,tweet,location
Fri Jul 21 14:25:56 +0000 2023,hatniremep,"@Whoru90408865 @Hudakeyy @aniesbaswedan Berguna untuk anda, belum tentu berguna untuk sebagian lainnya. Jd jgn gunakan kata2 rakyat""  untuk merepresentasikan keinginan pribadi/kelompok""",JAMBI
Fri Jul 21 13:22:07 +0000 2023,hatniremep,@AfrizaMunaf @Hudakeyy @aniesbaswedan Tp tidak seperti itu ucapan bagi mereka yg menikmatinya sehingga ingin menikmati terus di periode selanjutnya,JAMBI
Fri Jul 21 11:40:16 +0000 2023,ryansaputra1502,@CNNIndonesia Fix bu @susipudjiastuti ya kan pak @aniesbaswedan  😂🙏,JAMBI
Fri Jul 21 10:12:19 +0000 2023,tribunjambiku,Siapa Cawapres Anies Baswedan? Demokrat Pede Kriteria Tambahan untuk Wakil Merujuk ke AHY   https://t.co/U4U44m8018 via @tribunnews   #aniesbaswedan #ahy #cawapres,JAMBI
Fri Jul 21 09:25:12 +0000 2023,hatniremep,"@Hudakeyy @aniesbaswedan Ya jd jelas, arah pemerintahan bakal kemana dn jadi seperti apa kalau ganjar yg jadi presiden",JAMBI
Fri Jul 21 09:20:05 +0000 2023,AdePhanay,#pendidikanbermutudangratis #pendidikanbermutudangratis . Mau? . InsyaAllah terwujud saat pak @aniesbaswedan menjadi Presiden RI ke-8 nanti . Aamiin YRA 🤲,JAMBI
Fri Jul 21 08:17:54 +0000 2023,hatniremep,"@Hudakeyy @aniesbaswedan Gaya komunikasi politiknya entah memang sama dg jokowi, atau sengaja dibuat mirip dengan jokowi?",JAMBI
Fri Jul 21 02:55:16 +0000 2023,tribunjambiku,"Bakal Calon Wakil Presiden Anies Baswedan Sudah Dipilih, AHY Optimistis Bakal Terpilih   #CalonPresiden #KoalisiPerubahan #AniesBaswedan #PemilihanPresiden  https://t.co/MvyJOP4i0M via @tribunnews",JAMBI
Fri Jul 21 02:04:08 +0000 2023,dr_altila,"Cara Anies Baswedan Menjawab Tuduhan Miring, Bukan dengan Kata-Kata tapi Kerja Nyata  https://t.co/PryioTg4WS #AniesPresiden2024",JAMBI
