date,username,tweet,location
2023-03-25 06:45:00,Diplomat_APAC,Ganjar Pranowo and Prabowo Subianto are currently leading the polls ahead of next year’s Indinesian presidential election. But will they participate as opponents or partners?   https://t.co/5r0TnQPSp3,KALIMANTAN UTARA
2023-03-24 21:23:28,eveertth,Menhan Prabowo Subianto  Dampingi Presiden Jokowi Menyapa Masyarakat di Pasar Youtefa Abepura  https://t.co/OdYfeym4J3,KALIMANTAN UTARA
2023-03-24 20:59:15,serigala_satu,Sikap Prabowo yang menerima tawaran Jokowi untuk bergabung dalam pemerintahan #PrabowoPemersatu #BangkitBersama    Prabowo Subianto,KALIMANTAN UTARA
